3103 | [ 33161, 3491, 199, 41969 ]
3107 | [ 4003, 12637, 1553, 5393 ]
3113 | [ 23, 3083, 109, 4549 ]
3117 | [ 1597, 23473, 83, 3863 ]
3127 | [ 14303, 29077, 647, 2777 ]
3131 | [ 49277, 2477, 1619, 51419 ]
3133 | [ 7607, 5171, 449, 5171 ]
3139 | [ 89, 1553, 139, 52249 ]
3143 | [ 7723, 9277, 977, 18617 ]
3147 | [ 22937, 3011, 523, 10973 ]
3149 | [ 103409, 16481, 1951, 8969 ]
3151 | [ 31, 12919, 971, 57037 ]
3153 | [ 419, 17939, 1319, 8273 ]
3155 | [ 10453, 16451, 151, 4049 ]
3161 | [ 7477, 23627, 443, 15077 ]
3173 | [ 1889, 3881, 139, 139 ]
3183 | [ 1291, 2411, 1009, 16249 ]
3189 | [ 2549, 2399, 1117, 2399 ]
3193 | [ 617, 1399, 137, 18587 ]
3197 | [ 7309, 1201, 2861, 1201 ]
3199 | [ 17, 1031, 349, 20023 ]
3205 | [ 29, 1723, 509, 16273 ]
3207 | [ 21433, 9533, 521, 6173 ]
3215 | [ 7489, 251, 149, 3739 ]
3223 | [ 22639, 2437, 139, 3967 ]
3227 | [ 9209, 3853, 79, 14407 ]
3233 | [ 1913, 5903, 389, 5903 ]
3235 | [ 4283, 4703, 607, 8461 ]
3239 | [ 9473, 1609, 367, 18523 ]
3241 | [ 20011, 12911, 1583, 5419 ]
3247 | [ 3919, 20089, 131, 643 ]
3261 | [ 541, 1861, 151, 7879 ]
3263 | [ 4357, 6983, 199, 10271 ]
3265 | [ 15329, 1609, 7, 14537 ]
3269 | [ 2003, 1033, 197, 48437 ]
3273 | [ 29251, 1493, 1523, 3343 ]
3277 | [ 4049, 34483, 283, 619 ]
3279 | [ 809, 9511, 17, 3797 ]
3281 | [ 151, 36251, 353, 13421 ]
3287 | [ 19427, 57709, 2287, 53087 ]
3291 | [ 4391, 3677, 883, 6323 ]
3293 | [ 12109, 2731, 5, 1951 ]
3295 | [ 1933, 17837, 19, 7057 ]
3305 | [ 19751, 14633, 577, 14633 ]
3309 | [ 24137, 7043, 641, 19753 ]
3317 | [ 13693, 937, 571, 51637 ]
3327 | [ 7307, 1213, 149, 149 ]
3337 | [ 37, 19507, 2903, 66751 ]
3341 | [ 9907, 1429, 1129, 9029 ]
3349 | [ 9649, 7211, 163, 7211 ]
3351 | [ 691, 6521, 227, 6521 ]
3353 | [ 733, 6101, 2551, 20117 ]
3365 | [ 4421, 1741, 23, 1439 ]
3369 | [ 16787, 9967, 257, 16631 ]
3377 | [ 1429, 6079, 139, 24527 ]
3379 | [ 18917, 4153, 1291, 19751 ]
3383 | [ 21001, 23371, 419, 173573 ]
3385 | [ 4691, 12641, 347, 25339 ]
3387 | [ 7547, 15629, 419, 5879 ]
3397 | [ 19009, 2969, 359, 8737 ]
3401 | [ 18451, 2467, 1039, 18979 ]
3403 | [ 6323, 1093, 673, 13003 ]
3409 | [ 991, 2417, 1439, 20753 ]
3415 | [ 11719, 17789, 17, 4217 ]
3419 | [ 18233, 3251, 379, 4363 ]
3421 | [ 2251, 2731, 937, 1867 ]
3427 | [ 19583, 20117, 433, 433 ]
3431 | [ 10457, 24851, 827, 70327 ]
3437 | [ 4861, 3307, 569, 8179 ]
3439 | [ 2699, 6323, 149, 5351 ]
3443 | [ 4583, 11593, 191, 11699 ]
3453 | [ 54413, 2887, 1409, 60457 ]
3455 | [ 24197, 5381, 29, 3463 ]
3459 | [ 5881, 16661, 761, 16661 ]
3473 | [ 313, 15791, 503, 2753 ]
3487 | [ 269, 13697, 383, 16411 ]
3489 | [ 839, 1523, 31, 13267 ]
3493 | [ 19319, 8387, 1621, 2531 ]
3497 | [ 10973, 16333, 491, 16699 ]
3503 | [ 1613, 1987, 433, 53897 ]
3505 | [ 5387, 19913, 179, 8219 ]
3513 | [ 18127, 17539, 227, 22859 ]
3521 | [ 4639, 3229, 811, 5869 ]
3523 | [ 35797, 17239, 503, 49891 ]
3543 | [ 7879, 58099, 31, 34963 ]
3545 | [ 3557, 3361, 359, 9103 ]
3551 | [ 4507, 13711, 199, 4201 ]
3561 | [ 20441, 59, 1171, 121579 ]
3563 | [ 919, 4021, 2609, 47777 ]
3569 | [ 4019, 853, 617, 911 ]
3579 | [ 18253, 14347, 593, 17509 ]
3587 | [ 7699, 1823, 103, 54091 ]
3589 | [ 42853, 10253, 137, 4493 ]
3595 | [ 49669, 30491, 443, 12109 ]
3599 | [ 9397, 30557, 883, 34739 ]
3601 | [ 3323, 211, 331, 6047 ]
3603 | [ 32801, 29077, 11, 3881 ]
3611 | [ 9133, 7963, 431, 12203 ]
3629 | [ 3187, 12967, 739, 27943 ]
3635 | [ 8243, 571, 997, 9151 ]
3639 | [ 13799, 23203, 97, 14951 ]
3641 | [ 139, 17497, 241, 193 ]
3647 | [ 6547, 2843, 101, 9623 ]
3649 | [ 14057, 29833, 269, 70451 ]
3651 | [ 19997, 8093, 607, 18223 ]
3653 | [ 14321, 12647, 193, 9967 ]
3661 | [ 43579, 36653, 251, 41981 ]
3665 | [ 2549, 7541, 293, 13399 ]
3667 | [ 33809, 18671, 439, 43997 ]
3669 | [ 4391, 8161, 547, 3727 ]
3679 | [ 2069, 1193, 1933, 8171 ]
3683 | [ 26539, 29027, 283, 7457 ]
3687 | [ 15401, 11261, 23, 23 ]
3693 | [ 2251, 29231, 457, 54833 ]
3695 | [ 5981, 22013, 131, 24611 ]
3707 | [ 1709, 61643, 2029, 20641 ]
3711 | [ 1627, 2549, 107, 14327 ]
3713 | [ 5113, 71171, 461, 26297 ]
3715 | [ 103, 9137, 109, 50753 ]
3737 | [ 10487, 11887, 223, 11887 ]
3743 | [ 1571, 16061, 11, 811 ]
3747 | [ 409, 2887, 197, 8641 ]
3749 | [ 18077, 4871, 167, 39139 ]
3755 | [ 11059, 1049, 1061, 80447 ]
3763 | [ 14479, 18149, 137, 21187 ]
3777 | [ 4801, 1543, 733, 14783 ]
3781 | [ 9013, 7681, 89, 181 ]
3785 | [ 13469, 26713, 2423, 26987 ]
3787 | [ 14683, 3643, 59, 2539 ]
3791 | [ 3137, 29527, 1877, 3673 ]
3799 | [ 28289, 4507, 1297, 12959 ]
3805 | [ 28493, 7459, 863, 2677 ]
3809 | [ 16067, 1709, 211, 44389 ]
3811 | [ 19013, 42683, 359, 10861 ]
3817 | [ 1283, 32009, 23, 11863 ]
3827 | [ 7727, 3181, 347, 34687 ]
3829 | [ 21011, 3079, 281, 3079 ]
3831 | [ 1777, 101, 547, 18251 ]
3837 | [ 9973, 6199, 613, 5867 ]
3839 | [ 19289, 16453, 919, 72481 ]
3841 | [ 33893, 19289, 1867, 9781 ]
3845 | [ 11299, 7621, 443, 1373 ]
3849 | [ 11827, 6473, 239, 57047 ]
3859 | [ 24121, 35107, 59, 18043 ]
3865 | [ 27827, 30169, 887, 1471 ]
3867 | [ 821, 7477, 1231, 20771 ]
3869 | [ 2803, 45083, 757, 2789 ]
3873 | [ 6977, 2797, 631, 7499 ]
3883 | [ 9859, 2131, 257, 4231 ]
3891 | [ 593, 13009, 617, 6029 ]
3893 | [ 12377, 11057, 157, 2671 ]
3899 | [ 4481, 9137, 457, 76003 ]
3901 | [ 3919, 2447, 37, 7507 ]
3903 | [ 14629, 20807, 29, 37337 ]
3909 | [ 8527, 7523, 797, 3119 ]
3921 | [ 3121, 5657, 157, 74623 ]
3935 | [ 4007, 167, 317, 52313 ]
3937 | [ 16301, 15959, 283, 148829 ]
3941 | [ 1543, 11243, 4447, 47951 ]
3949 | [ 4259, 23291, 661, 79693 ]
3953 | [ 11483, 9851, 571, 66943 ]
3957 | [ 15271, 4793, 79, 58979 ]
3959 | [ 10597, 16301, 601, 48311 ]
3961 | [ 20327, 2143, 19, 7027 ]
3963 | [ 6151, 5701, 89, 6547 ]
3973 | [ 5519, 11927, 2137, 2137 ]
3977 | [ 91541, 28867, 379, 63487 ]
3979 | [ 13381, 9833, 491, 7057 ]
3981 | [ 617, 9661, 53, 5393 ]
3983 | [ 24709, 9059, 2927, 10069 ]
3985 | [ 2339, 33757, 83, 5693 ]
3991 | [ 1259, 34687, 1871, 86197 ]
3997 | [ 3253, 39019, 89, 1699 ]
4009 | [ 263, 10181, 1117, 12763 ]
4031 | [ 33713, 6199, 727, 38447 ]
4033 | [ 20809, 3343, 29, 3343 ]
4037 | [ 1069, 4973, 271, 14653 ]
4039 | [ 887, 17419, 409, 409 ]
4043 | [ 14951, 27211, 2267, 10627 ]
4045 | [ 29137, 7927, 389, 7927 ]
4055 | [ 29569, 4349, 103, 47 ]
4061 | [ 11633, 19163, 773, 54617 ]
4063 | [ 1493, 50077, 271, 2477 ]
4069 | [ 7489, 11909, 1481, 4871 ]
4083 | [ 13829, 4397, 71, 13187 ]
4087 | [ 5897, 127289, 1201, 84127 ]
4097 | [ 26801, 74719, 83, 4051 ]
4101 | [ 13567, 2789, 163, 9001 ]
4103 | [ 11579, 787, 389, 13033 ]
4105 | [ 3109, 22807, 523, 659 ]
4109 | [ 3407, 28517, 643, 8747 ]
4115 | [ 8123, 6301, 797, 52253 ]
4117 | [ 15641, 6959, 239, 63761 ]
4119 | [ 8087, 17107, 971, 42209 ]
4121 | [ 44017, 29383, 563, 9931 ]
4135 | [ 61043, 5527, 1871, 16063 ]
4141 | [ 4801, 41999, 29, 26951 ]
4143 | [ 22469, 6967, 617, 21011 ]
4145 | [ 12641, 14447, 23, 2843 ]
4151 | [ 18859, 73823, 433, 50909 ]
4163 | [ 9769, 127, 1129, 5003 ]
4169 | [ 1259, 331, 1049, 65519 ]
4171 | [ 16381, 7669, 239, 7079 ]
4181 | [ 8081, 4337, 499, 1543 ]
4183 | [ 47293, 1877, 379, 33893 ]
4187 | [ 23087, 18637, 1637, 3433 ]
4189 | [ 25561, 6911, 1459, 20029 ]
4193 | [ 32579, 34211, 193, 6569 ]
4195 | [ 31, 439, 1987, 4261 ]
4197 | [ 17041, 12823, 79, 4201 ]
4207 | [ 7309, 26539, 547, 4073 ]
4213 | [ 5569, 4567, 199, 70121 ]
4223 | [ 53, 16103, 541, 83969 ]
4227 | [ 21977, 797, 331, 13121 ]
4237 | [ 4001, 1033, 1567, 32027 ]
4247 | [ 21683, 2999, 67, 23167 ]
4249 | [ 69029, 2801, 37, 2473 ]
4265 | [ 16141, 379, 3, 2579 ]
4267 | [ 66413, 2927, 383, 6971 ]
4269 | [ 4967, 1613, 1543, 1613 ]
4279 | [ 14563, 15817, 23, 7013 ]
4281 | [ 2441, 2087, 233, 22531 ]
4285 | [ 17033, 587, 41, 631 ]
4287 | [ 1787, 4657, 263, 15581 ]
4291 | [ 10847, 25349, 881, 21019 ]
4295 | [ 35543, 53681, 151, 12203 ]
4299 | [ 89203, 22777, 1063, 11003 ]
4303 | [ 53923, 11839, 2221, 35051 ]
4307 | [ 12239, 13711, 1327, 22787 ]
4309 | [ 36997, 37307, 191, 16229 ]
4313 | [ 30347, 313, 461, 4003 ]
4315 | [ 7673, 10243, 53, 9371 ]
4317 | [ 24763, 25759, 631, 2207 ]
4319 | [ 571, 19463, 53, 7019 ]
4321 | [ 7963, 68767, 1301, 3967 ]
4331 | [ 503, 1931, 47, 68209 ]
4333 | [ 9241, 2341, 4127, 132761 ]
4341 | [ 14557, 593, 709, 4799 ]
4343 | [ 26111, 1579, 1999, 62851 ]
4351 | [ 10753, 13, 1901, 13 ]
4353 | [ 33941, 271, 373, 46639 ]
4359 | [ 1061, 449, 967, 449 ]
4367 | [ 1583, 4801, 157, 34033 ]
4369 | [ 15131, 16829, 593, 53171 ]
4377 | [ 167, 691, 317, 857 ]
4379 | [ 10193, 49363, 191, 38377 ]
4381 | [ 42461, 5639, 73, 3671 ]
4385 | [ 3917, 4349, 137, 31 ]
4387 | [ 11579, 1481, 397, 52667 ]
4393 | [ 21617, 23893, 433, 35603 ]
4399 | [ 6833, 8263, 1723, 16411 ]
4405 | [ 1931, 10159, 227, 1487 ]
4411 | [ 24709, 6311, 547, 36469 ]
4413 | [ 16987, 23197, 23, 11987 ]
4415 | [ 20287, 25717, 151, 13499 ]
4417 | [ 16333, 26699, 11, 2377 ]
4427 | [ 1777, 2837, 71, 26003 ]
4429 | [ 33181, 2819, 23, 147977 ]
4435 | [ 47737, 5647, 103, 103 ]
4439 | [ 1493, 34147, 53, 31123 ]
4443 | [ 14011, 11257, 11, 67631 ]
4449 | [ 23663, 36913, 2659, 1301 ]
4453 | [ 8387, 11551, 409, 16763 ]
4461 | [ 36433, 4999, 457, 35977 ]
4467 | [ 19777, 12421, 7, 37379 ]
4469 | [ 2069, 8693, 1559, 1171 ]
4471 | [ 2129, 15331, 137, 30949 ]
4479 | [ 40127, 101, 1259, 1259 ]
4487 | [ 35933, 11491, 293, 9619 ]
4497 | [ 2441, 13003, 149, 39929 ]
4499 | [ 4447, 6871, 1367, 45821 ]
4501 | [ 6133, 173, 1163, 142567 ]
4511 | [ 8887, 56951, 4583, 30293 ]
4529 | [ 8677, 41131, 653, 96787 ]
4531 | [ 7549, 5923, 307, 31663 ]
4533 | [ 1721, 26713, 311, 91967 ]
4535 | [ 16901, 33749, 1759, 5701 ]
4537 | [ 39569, 1607, 599, 30391 ]
4541 | [ 11071, 3019, 2161, 223211 ]
4553 | [ 797, 12983, 487, 12983 ]
4555 | [ 941, 15803, 227, 24623 ]
4559 | [ 31063, 1777, 5419, 61643 ]
4569 | [ 10987, 1091, 1097, 40063 ]
4571 | [ 293, 503, 2131, 88223 ]
4573 | [ 5303, 7717, 1861, 3457 ]
4577 | [ 1697, 6163, 797, 19739 ]
4579 | [ 16091, 42821, 743, 6473 ]
4589 | [ 13597, 57331, 311, 5119 ]
4593 | [ 6737, 9733, 163, 26297 ]
4595 | [ 73, 27031, 281, 98711 ]
4601 | [ 8513, 3301, 337, 18229 ]
4607 | [ 5113, 24859, 59, 87223 ]
4609 | [ 55997, 39313, 787, 39313 ]
4613 | [ 8501, 397, 467, 397 ]
4619 | [ 56681, 31249, 101, 223 ]
4627 | [ 10079, 16339, 1447, 55933 ]
4629 | [ 1783, 16063, 281, 839 ]
4631 | [ 8609, 7129, 317, 9857 ]
4633 | [ 39901, 27631, 757, 2351 ]
4645 | [ 6271, 2797, 1031, 3323 ]
4647 | [ 8527, 6491, 1163, 4231 ]
4659 | [ 68633, 12503, 937, 53773 ]
4661 | [ 40559, 499, 389, 139907 ]
4667 | [ 28603, 11897, 2467, 8053 ]
4677 | [ 17489, 2467, 1307, 43517 ]
4681 | [ 23473, 14083, 631, 13463 ]
4685 | [ 119311, 11969, 2971, 5569 ]
4687 | [ 26119, 22721, 263, 31657 ]
4699 | [ 9533, 3163, 349, 7151 ]
4701 | [ 6829, 24181, 167, 9421 ]
4705 | [ 36187, 10273, 19, 9491 ]
4709 | [ 28297, 22691, 149, 743 ]
4711 | [ 11383, 10399, 2087, 4051 ]
4713 | [ 1381, 30557, 577, 20887 ]
4717 | [ 1741, 22721, 1933, 3461 ]
4727 | [ 5521, 15493, 599, 104743 ]
4735 | [ 23459, 50459, 97, 49069 ]
4737 | [ 10463, 1109, 227, 23369 ]
4739 | [ 20431, 839, 47, 1289 ]
4741 | [ 1619, 19861, 751, 3733 ]
4747 | [ 1889, 62753, 1933, 8539 ]
4749 | [ 11369, 809, 823, 56123 ]
4757 | [ 52237, 6581, 101, 81041 ]
4763 | [ 11173, 3299, 17, 19423 ]
4765 | [ 31721, 5171, 491, 4813 ]
4769 | [ 66533, 26903, 631, 25667 ]
4771 | [ 4157, 3691, 613, 92623 ]
4777 | [ 8447, 116657, 53, 349 ]
4781 | [ 39133, 21467, 4241, 4937 ]
4791 | [ 27407, 29671, 547, 3779 ]
4803 | [ 2861, 941, 97, 6113 ]
4811 | [ 18211, 44123, 683, 7309 ]
4819 | [ 41911, 56167, 1381, 6803 ]
4821 | [ 4561, 2621, 179, 1697 ]
4827 | [ 12227, 107, 223, 107 ]
4829 | [ 29983, 20627, 149, 5821 ]
4835 | [ 3019, 109, 691, 79139 ]
4837 | [ 49391, 18869, 227, 46439 ]
4839 | [ 4919, 71023, 503, 6353 ]
4841 | [ 50587, 56597, 1459, 3257 ]
4843 | [ 4283, 14741, 883, 77773 ]
4847 | [ 829, 62683, 163, 18913 ]
4849 | [ 25073, 17393, 1039, 971 ]
4853 | [ 34781, 4357, 409, 9901 ]
4855 | [ 887, 29501, 103, 197 ]
4857 | [ 20899, 8467, 251, 10091 ]
4859 | [ 17923, 15361, 67, 41443 ]
4863 | [ 2551, 661, 1063, 2897 ]
4867 | [ 18257, 9371, 1697, 88423 ]
4873 | [ 5303, 26863, 2297, 14503 ]
4881 | [ 9787, 499, 571, 19031 ]
4883 | [ 51383, 121313, 181, 181 ]
4885 | [ 881, 8237, 2069, 17863 ]
4891 | [ 6121, 3863, 151, 12979 ]
4897 | [ 23321, 16619, 151, 63241 ]
4907 | [ 1291, 14243, 607, 13327 ]
4911 | [ 2531, 1061, 107, 18013 ]
4915 | [ 19213, 36571, 79, 26723 ]
4927 | [ 1481, 72949, 743, 1453 ]
4939 | [ 19079, 733, 47, 967 ]
4955 | [ 15877, 9463, 1063, 3923 ]
4963 | [ 13967, 22817, 647, 29683 ]
4971 | [ 15083, 18251, 293, 461 ]
4979 | [ 6577, 617, 23, 69697 ]
4981 | [ 25391, 8069, 1523, 239 ]
4985 | [ 7589, 19211, 347, 25537 ]
4989 | [ 12841, 5939, 1307, 5413 ]
4997 | [ 2671, 8969, 383, 2897 ]
5001 | [ 35759, 1583, 757, 22147 ]
5007 | [ 16339, 4723, 367, 10709 ]
5017 | [ 1087, 35023, 11, 27583 ]
5027 | [ 1741, 10771, 37, 5323 ]
5029 | [ 6719, 68891, 197, 77417 ]
5033 | [ 47, 2003, 389, 26921 ]
5045 | [ 881, 101, 7, 8443 ]
5053 | [ 32713, 27617, 1933, 14033 ]
5057 | [ 23753, 4513, 233, 35423 ]
5063 | [ 7757, 79631, 251, 20117 ]
5065 | [ 1487, 43597, 2473, 6427 ]
5069 | [ 7019, 193, 1021, 3733 ]
5071 | [ 1399, 31153, 479, 27743 ]
5079 | [ 2447, 3037, 67, 5309 ]
5089 | [ 100363, 4831, 353, 107071 ]
5091 | [ 5309, 42839, 359, 12379 ]
5093 | [ 10141, 11321, 83, 4397 ]
5095 | [ 31, 373, 1013, 58243 ]
5097 | [ 36697, 46451, 823, 8629 ]
5105 | [ 21937, 34469, 263, 8419 ]
5111 | [ 1669, 47309, 97, 4783 ]
5123 | [ 43691, 2801, 4591, 153379 ]
5127 | [ 43271, 4139, 2671, 11131 ]
5129 | [ 2549, 4339, 163, 39371 ]
5131 | [ 1997, 2713, 977, 18427 ]
5137 | [ 47713, 15359, 617, 2927 ]
5141 | [ 10009, 401, 3217, 28759 ]
5143 | [ 14071, 27647, 379, 11069 ]
5149 | [ 21557, 9377, 499, 10301 ]
5155 | [ 38543, 16903, 1693, 3533 ]
5161 | [ 12421, 33931, 71, 28631 ]
5163 | [ 34897, 83023, 1451, 6781 ]
5165 | [ 2161, 877, 29, 7607 ]
5169 | [ 3769, 3463, 463, 4019 ]
5173 | [ 6911, 25541, 181, 81197 ]
5177 | [ 6691, 4999, 1699, 68669 ]
5183 | [ 10987, 19853, 613, 16447 ]
5191 | [ 5839, 43331, 19, 74597 ]
5195 | [ 5443, 20771, 373, 100057 ]
5199 | [ 24443, 14347, 1021, 52727 ]
5201 | [ 3331, 11261, 17, 2131 ]
5207 | [ 35747, 3539, 349, 14831 ]
5213 | [ 33619, 10867, 2089, 6947 ]
5219 | [ 4691, 331, 1571, 839 ]
5221 | [ 19183, 1951, 2917, 61933 ]
5223 | [ 1123, 1429, 131, 16889 ]
5241 | [ 7883, 31379, 5, 599 ]
5245 | [ 1031, 349, 751, 15731 ]
5249 | [ 5557, 92801, 107, 1451 ]
5251 | [ 859, 32941, 41, 53629 ]
5255 | [ 49363, 1783, 607, 15137 ]
5257 | [ 16763, 12959, 1031, 74027 ]
5259 | [ 6101, 2531, 17, 1789 ]
5263 | [ 8089, 38803, 593, 19273 ]
5267 | [ 5407, 65537, 2239, 93979 ]
5269 | [ 40801, 3911, 1361, 8543 ]
5277 | [ 15361, 8233, 419, 13127 ]
5287 | [ 10303, 117959, 199, 2081 ]
5293 | [ 55807, 8431, 1543, 13901 ]
5299 | [ 14321, 32141, 773, 34261 ]
5305 | [ 10891, 17929, 401, 6091 ]
5311 | [ 61583, 13627, 433, 5987 ]
5315 | [ 7187, 3673, 773, 272933 ]
5317 | [ 25447, 18413, 353, 36551 ]
5321 | [ 35831, 6607, 857, 6653 ]
5327 | [ 23671, 36767, 163, 18401 ]
5331 | [ 12197, 2939, 2131, 23251 ]
5339 | [ 3677, 25147, 37, 6473 ]
5345 | [ 181, 43777, 59, 8867 ]
5349 | [ 3037, 35507, 431, 6569 ]
5353 | [ 5309, 17191, 677, 17191 ]
5357 | [ 36263, 28859, 151, 10093 ]
5359 | [ 7577, 863, 601, 16183 ]
5361 | [ 3361, 7351, 439, 58043 ]
5363 | [ 19387, 6379, 1069, 59509 ]
5367 | [ 6173, 13309, 719, 9497 ]
5371 | [ 15187, 28201, 7, 5153 ]
5377 | [ 11027, 641, 13, 11579 ]
5383 | [ 2087, 1693, 337, 3559 ]
5389 | [ 229, 31469, 23, 3109 ]
5401 | [ 21613, 41411, 919, 83833 ]
5403 | [ 6359, 2833, 241, 15737 ]
5411 | [ 8081, 1663, 149, 13877 ]
5429 | [ 1213, 4073, 79, 11867 ]
5433 | [ 4789, 10771, 1423, 13043 ]
5435 | [ 11833, 1609, 449, 22807 ]
5447 | [ 3989, 20341, 193, 28547 ]
5455 | [ 7207, 19963, 101, 2423 ]
5459 | [ 20411, 14563, 11, 5737 ]
5461 | [ 80599, 31159, 113, 4643 ]
5465 | [ 30757, 7603, 569, 7603 ]
5469 | [ 16763, 509, 199, 5431 ]
5473 | [ 10433, 1559, 1213, 6427 ]
5485 | [ 7507, 19583, 29, 1291 ]
5489 | [ 63211, 1907, 101, 50131 ]
5493 | [ 2657, 14011, 571, 57287 ]
5497 | [ 31259, 35081, 397, 13883 ]
5509 | [ 409, 383, 31, 31 ]
5513 | [ 8627, 5861, 1187, 5861 ]
5515 | [ 7457, 2687, 757, 49823 ]
5533 | [ 8101, 80021, 863, 36097 ]
5539 | [ 3947, 38693, 647, 28307 ]
5541 | [ 34963, 3719, 373, 10267 ]
5543 | [ 13469, 43987, 2621, 18439 ]
5545 | [ 20849, 9769, 409, 10739 ]
5549 | [ 9173, 3527, 443, 45817 ]
5561 | [ 18211, 5347, 47, 35069 ]
5567 | [ 19501, 5867, 359, 11657 ]
5579 | [ 30133, 34537, 997, 15497 ]
5583 | [ 37507, 1069, 149, 41777 ]
5585 | [ 40289, 20341, 1439, 4603 ]
5587 | [ 2593, 59699, 211, 104527 ]
5597 | [ 7829, 27803, 1531, 11867 ]
5599 | [ 7591, 3319, 431, 167249 ]
5601 | [ 12119, 13337, 211, 971 ]
5603 | [ 30517, 103, 2339, 42433 ]
5609 | [ 16603, 44257, 193, 95213 ]
5611 | [ 21283, 7237, 353, 119057 ]
5613 | [ 24481, 10429, 1973, 47599 ]
5615 | [ 11717, 6689, 503, 1613 ]
5617 | [ 14011, 12329, 1297, 13907 ]
5619 | [ 2377, 53861, 331, 17093 ]
5627 | [ 22189, 599, 2671, 4093 ]
5629 | [ 2617, 7321, 127, 62299 ]
5631 | [ 9397, 3023, 457, 56989 ]
5633 | [ 6473, 16381, 829, 829 ]
5637 | [ 16063, 1091, 251, 5153 ]
5645 | [ 15937, 5419, 191, 3257 ]
5663 | [ 17539, 8069, 41, 3037 ]
5667 | [ 65119, 21491, 2693, 12211 ]
5671 | [ 13721, 11321, 71, 2543 ]
5677 | [ 19387, 22273, 1583, 48619 ]
5699 | [ 8863, 20129, 197, 13241 ]
5703 | [ 5471, 4639, 773, 60091 ]
5707 | [ 4229, 63299, 199, 3637 ]
5713 | [ 36583, 28753, 211, 4583 ]
5721 | [ 10627, 8429, 619, 11939 ]
5723 | [ 18757, 12011, 1483, 99431 ]
5729 | [ 22013, 13879, 53, 991 ]
5731 | [ 31751, 64279, 173, 72901 ]
5739 | [ 5563, 5471, 1061, 11807 ]
5747 | [ 7411, 3511, 1283, 2357 ]
5753 | [ 43753, 24359, 419, 4337 ]
5755 | [ 3923, 347, 577, 23827 ]
5759 | [ 65867, 40591, 101, 11981 ]
5761 | [ 48449, 7793, 263, 4007 ]
5765 | [ 22283, 8389, 331, 17851 ]
5767 | [ 13597, 71209, 439, 60169 ]
5771 | [ 17497, 10369, 563, 101333 ]
5773 | [ 8941, 62603, 107, 52883 ]
5777 | [ 4391, 77849, 307, 4099 ]
5789 | [ 10459, 2437, 163, 2083 ]
5793 | [ 18097, 3191, 131, 7349 ]
5799 | [ 1087, 19139, 71, 38237 ]
5803 | [ 26053, 5641, 71, 31883 ]
5809 | [ 6101, 56401, 239, 51871 ]
5815 | [ 1663, 49199, 661, 65699 ]
5833 | [ 42013, 21191, 193, 10567 ]
5837 | [ 4273, 1511, 2789, 1511 ]
5847 | [ 13513, 48589, 31, 108827 ]
5853 | [ 12601, 2731, 173, 27361 ]
5855 | [ 28573, 10267, 773, 36469 ]
5873 | [ 19417, 13721, 43, 3359 ]
5891 | [ 373, 24091, 829, 90379 ]
5893 | [ 55663, 5147, 2357, 2357 ]
5899 | [ 26759, 21817, 197, 48757 ]
5905 | [ 2273, 25951, 257, 10753 ]
5909 | [ 39443, 35729, 983, 62773 ]
5911 | [ 37879, 4943, 641, 9613 ]
5917 | [ 25939, 14281, 47, 4483 ]
5919 | [ 13729, 8929, 97, 38629 ]
5921 | [ 1021, 6101, 673, 126839 ]
5933 | [ 45053, 31513, 571, 13259 ]
5935 | [ 36383, 19553, 431, 68227 ]
5937 | [ 2657, 12119, 347, 72109 ]
5941 | [ 4337, 47563, 769, 5281 ]
5947 | [ 23567, 12437, 1583, 46099 ]
5951 | [ 83, 6659, 709, 24631 ]
5959 | [ 41897, 32783, 2311, 20357 ]
5961 | [ 11551, 29333, 89, 11491 ]
5963 | [ 102551, 113, 2917, 65147 ]
5965 | [ 7487, 23753, 541, 3631 ]
5969 | [ 1823, 18257, 227, 47737 ]
5971 | [ 563, 3109, 1201, 8821 ]
5977 | [ 5099, 11909, 2663, 23537 ]
5979 | [ 30137, 5653, 587, 4691 ]
5983 | [ 1151, 9283, 1831, 6491 ]
5989 | [ 9941, 25261, 907, 4231 ]
5991 | [ 3511, 22543, 1579, 123007 ]
5993 | [ 27281, 2087, 683, 2087 ]
5997 | [ 5849, 21277, 1277, 7793 ]
5999 | [ 62311, 2833, 197, 56731 ]
6001 | [ 439, 7187, 1097, 2293 ]
6005 | [ 27749, 23371, 1409, 13499 ]
6009 | [ 1693, 379, 1913, 9551 ]
6013 | [ 20521, 883, 457, 154211 ]
6017 | [ 39511, 11171, 617, 27541 ]
6019 | [ 1217, 40507, 347, 33107 ]
6023 | [ 5563, 24109, 13, 929 ]
6031 | [ 6857, 1163, 449, 33073 ]
6033 | [ 16729, 65029, 19, 23981 ]
6041 | [ 3571, 27809, 643, 17393 ]
6049 | [ 16603, 6907, 1933, 13397 ]
6051 | [ 6637, 36551, 223, 4721 ]
6059 | [ 18121, 19081, 691, 40903 ]
6065 | [ 19387, 26777, 1153, 49199 ]
6071 | [ 15661, 3929, 29, 17491 ]
6077 | [ 20549, 6449, 349, 28463 ]
6081 | [ 3251, 2617, 181, 39521 ]
6085 | [ 2609, 26729, 43, 11471 ]
6087 | [ 7919, 2081, 397, 7451 ]
6103 | [ 5009, 95131, 1429, 68819 ]
6107 | [ 20549, 15373, 17, 18089 ]
6109 | [ 3, 12203, 199, 3299 ]
6115 | [ 15973, 10993, 173, 48017 ]
